cc_num,category,amt
3598215285024754,grocery,204.24
630423337322,gas_transport,57.52
3525668150756629,shopping,129.14
180048185037117,misc,107.35
4981132848794,grocery,110.72
213178850083780,misc,31.09
3547560454237873,gas_transport,50.71
30404291151692,grocery,172.02
4512828414983801773,gas_transport,57.74
4260059589824237,gas_transport,72.65
213193596103206,shopping,104.55
4481131401752,misc,5.36
4981132848794,shopping,2.15
4265776278887457,gas_transport,47.42
6511349151405438,misc,29.83
3514865930894695,gas_transport,44.08
4469777115158234880,grocery,38.63
180048185037117,grocery,236.08
375534208663984,shopping,89.93
4225990116481262579,food_dining,67.65
4469777115158234880,misc,9.76
3592325941359225,gas_transport,65.24
3536918668124647,gas_transport,67.11
60495593109,entertainment,181.51
4334230547694630,gas_transport,51.25
180048185037117,misc,329.25
4423489490781412,shopping,7.79
4642255475285942,grocery,92.69
2712209726293386,grocery,28.54
5456776410929288,grocery,154.84
349612764943496,grocery,102.81
3536918668124647,shopping,122.34
5456776410929288,gas_transport,85.31
30404291151692,misc,47.66
4110266553600176127,misc,7.04
377234009633447,misc,225.49
343464013864032,grocery,115.68
180048185037117,grocery,236.79
6011999606625827,food_dining,86.6
213178850083780,grocery,141.21
4725837176265195730,shopping,246.34
5104807169438134,health_fitness,78.92
3577578023716568,home,75.84
630441765090,home,54.76
2720830304681674,shopping,31.11
180042946491150,misc,9.57
639046421587,entertainment,69.41
30273037698427,entertainment,107.98
4789911625179723,personal_care,19.52
676372984911,shopping,7.96
2712209726293386,kids_pets,12.43
3525668150756629,kids_pets,46.59
374930071163758,personal_care,38.22
6011893664860915,shopping,3.87
4512828414983801773,kids_pets,28.41
4725837176265195730,kids_pets,10.77
3518758680062249,home,53.86
3577578023716568,food_dining,70.98
4642255475285942,misc,112.46
6511349151405438,kids_pets,79.06
349612764943496,personal_care,77.12
2720433095629877,health_fitness,28.63
4642255475285942,health_fitness,131.38
3518758680062249,entertainment,303.94
2712209726293386,entertainment,58.81
213112402583773,personal_care,17.61
30011465039817,food_dining,72.7
571365235126,health_fitness,12.41
30074693890476,shopping,262.15
30561214688470,home,68.58
3518234918950662,shopping,2.2
376028110684021,personal_care,77.84
4198470814557,food_dining,237.7
571365235126,personal_care,43.27
376028110684021,health_fitness,75.86
3514865930894695,home,1.88
630423337322,kids_pets,5.58
4469777115158234880,health_fitness,54.32
4509142395811241,home,44.14
377234009633447,personal_care,4.99
6593250708747804,personal_care,10.7
3502088871723054,health_fitness,150.56
4433091568498503,food_dining,123.77
30561214688470,travel,6.32
630423337322,shopping,8.42
377234009633447,personal_care,9.82
4716561796955522,travel,9.02
4198470814557,shopping,6.65
3553629419254918,misc,8.14
213193596103206,food_dining,58.79
3568736585751727,personal_care,88.8
30561214688470,health_fitness,120.14
3518234918950662,shopping,75.92
4642255475285942,kids_pets,44.97
2266735643685262,health_fitness,104.56
630423337322,misc,3.31
213141712584544,health_fitness,99.75
376028110684021,home,76.89
2720433095629877,kids_pets,29.98
3565423334076143,home,33.88
4423489490781412,home,202.42
4260059589824237,kids_pets,155.1
3501509250702469,home,168.27
4509142395811241,kids_pets,11.6
213126662687660,health_fitness,114.14
6593250708747804,shopping,1.22
2305336922781618,travel,4.63
4642894980163,kids_pets,5.89
4198470814557,food_dining,46.13
6534628260579800,shopping,3.63
30404291151692,food_dining,59.83
180048185037117,home,19.37
4789911625179723,personal_care,59.86
374930071163758,home,56.28
4716561796955522,personal_care,7.03
676372984911,home,95.79
676372984911,travel,1857.28
30273037698427,shopping,36.36
3514865930894695,entertainment,50.46
4149238353975790,travel,493.68
3598215285024754,shopping,237.39
4707867759656333,food_dining,92.8
4599735407877245080,home,60.13
5456776410929288,entertainment,108.95
3583793405872580,food_dining,3.54
2305336922781618,home,4.8
3568736585751727,travel,466.51
30561214688470,kids_pets,49.95
4642255475285942,shopping,3.31
2266735643685262,personal_care,5.44
213112402583773,personal_care,88.64
3547560454237873,health_fitness,91.99
3558881852140592,travel,264.56
2720433095629877,food_dining,4.64
60495593109,personal_care,70.05
3502088871723054,shopping,6.44
4481131401752,entertainment,168.71
376028110684021,travel,507.5
4716561796955522,shopping,3.1
571365235126,food_dining,184.71
30561214688470,entertainment,156.63
375534208663984,personal_care,74.37
6534628260579800,shopping,6.93
4198470814557,kids_pets,10.36
3501509250702469,entertainment,41.44
6011860238257910,kids_pets,131.04
4334230547694630,personal_care,88.92
4433091568498503,home,29.43
6593250708747804,personal_care,3.83
6011893664860915,home,9.11
4716561796955522,personal_care,6.36
676372984911,shopping,3.08
3525668150756629,travel,602.33
3598215285024754,entertainment,36.67
4981132848794,personal_care,275.31
6011492816282597,shopping,7.05
4509142395811241,food_dining,12.15
6534628260579800,health_fitness,116.3
2235613922823698,kids_pets,15.17
4956828990005111019,shopping,1051.26
3547560454237873,entertainment,41.36
4512828414983801773,home,11.18
4423489490781412,travel,8.49
3598215285024754,home,30.02
3553629419254918,home,63.13
4642255475285942,misc,3.49
4789911625179723,personal_care,53.75
4981132848794,home,150.87
2712209726293386,shopping,5.36
3502088871723054,health_fitness,76.63
3501509250702469,kids_pets,86.87
213126662687660,health_fitness,65.57
3568736585751727,personal_care,73.95
180048185037117,entertainment,65.34
4716561796955522,shopping,5.92
30074693890476,entertainment,114.36
2248735346244816,home,71.52
213112402583773,grocery,82.1
3577578023716568,grocery,200.6
3501509250702469,grocery,40.41
6511349151405438,misc,9.84
4981132848794,gas_transport,70.71
213141712584544,grocery,217.21
4509142395811241,grocery,153.87
4428780983793657331,entertainment,85.03
2720433095629877,grocery,36.93
4956828990005111019,gas_transport,48.47
2720830304681674,grocery,101.54
571465035400,shopping,79.06
4512828414983801773,gas_transport,55.3
3568736585751727,grocery,87.97
4334230547694630,gas_transport,69.71
4666314527820883145,grocery,108.4
180042946491150,gas_transport,77.06
2305336922781618,gas_transport,52.83
3577578023716568,misc,130.11
30487648872433,grocery,132.31
349612764943496,grocery,104.78
3568736585751727,grocery,104.72
3553629419254918,grocery,145.49
4260059589824237,grocery,79.79
30404291151692,grocery,58.77
4707867759656333,shopping,3.17
4423489490781412,gas_transport,45.37
377234009633447,gas_transport,56.62
374930071163758,gas_transport,73.54
4707867759656333,shopping,3.87
4922710831011201,shopping,1.44
6011360759745864,gas_transport,67.28
2248735346244816,shopping,5.1
213141712584544,gas_transport,60.31
6511349151405438,misc,6.56
4922710831011201,misc,1.76
6011860238257910,grocery,85.33
213193596103206,grocery,116.99
2235613922823698,gas_transport,62.95
375534208663984,shopping,135.62
349612764943496,grocery,95.98
6011860238257910,shopping,614.49
630441765090,gas_transport,63.72
4707867759656333,shopping,5.42
2305336922781618,shopping,4.75
3553629419254918,grocery,116.7
5456776410929288,misc,7.97
3583793405872580,gas_transport,52.36
4642894980163,misc,52.2
639046421587,shopping,81.54
3598215285024754,grocery,58.58
4334230547694630,shopping,92.25
639046421587,gas_transport,75.68
571365235126,gas_transport,54.47
3501509250702469,grocery,58.07
213193596103206,shopping,92.23
2712209726293386,misc,175.41
180042946491150,misc,7.22
5456776410929288,misc,59.79
213126662687660,gas_transport,67.57
213178850083780,grocery,94.97
4716561796955522,gas_transport,61.45
213141712584544,gas_transport,54.32
571365235126,gas_transport,49.61
6011999606625827,shopping,2.34
630441765090,gas_transport,69.97
4642894980163,grocery,61.39
3553629419254918,gas_transport,61.17
4423489490781412,shopping,5.24
3565423334076143,gas_transport,95.06
3518234918950662,grocery,222.49
3511058278399773,grocery,136.78
4512828414983801773,gas_transport,61.08
3514865930894695,gas_transport,69.43
3525668150756629,grocery,106.46
6534628260579800,grocery,90.86
5559857416065248,gas_transport,57.75
3553629419254918,grocery,98.67
5559857416065248,grocery,116.78
4922710831011201,misc,12.96
6534628260579800,grocery,29.92
3511058278399773,grocery,117.61
375534208663984,grocery,99.75
2248735346244816,shopping,5.65
213112402583773,grocery,79.88
2235613922823698,gas_transport,44.69
4481131401752,gas_transport,60.55
213193596103206,misc,29.01
6011860238257910,gas_transport,76.61
376028110684021,misc,35.32
571465035400,gas_transport,67.86
571365235126,grocery,27.6
676372984911,grocery,88.2
6011999606625827,grocery,111.69
2248735346244816,grocery,96.13
2356276337669917,gas_transport,62.41
4433091568498503,grocery,56.79
376028110684021,grocery,114.2
343464013864032,shopping,24.69
4509142395811241,shopping,5.89
3598215285024754,grocery,183.78
374125201044065,gas_transport,79.55
4428780983793657331,grocery,97.64
4683520018489354,misc,104.92
30074693890476,personal_care,47.87
213112402583773,misc,6.43
4428780983793657331,personal_care,69.77
676372984911,home,11.64
213112402583773,misc,70.94
4198470814557,personal_care,63.57
2266735643685262,shopping,1.63
6593250708747804,food_dining,34.09
3553629419254918,food_dining,136.59
4512828414983801773,travel,6.79
2348245054386329,health_fitness,16.12
213112402583773,entertainment,14.12
2305336922781618,personal_care,22.98
676372984911,personal_care,7.34
378006354724784,entertainment,74.71
6011893664860915,kids_pets,110.76
343464013864032,health_fitness,3.93
3583793405872580,misc,42.27
30487648872433,kids_pets,24.25
213112402583773,home,33.25
3598215285024754,shopping,27.55
180048185037117,shopping,381.04
3553629419254918,home,198.02
341283058448499,travel,2.62
180048185037117,health_fitness,21.87
30404291151692,personal_care,62.29
571365235126,personal_care,1.09
213141712584544,personal_care,5.84
3598215285024754,personal_care,6.48
676372984911,kids_pets,54.79
2703186189652095,personal_care,1.13
5559857416065248,personal_care,198.0
3583793405872580,shopping,4.48
213178850083780,health_fitness,71.99
5104807169438134,home,47.36
2703186189652095,kids_pets,13.25
4512828414983801773,misc,6.12
6011893664860915,food_dining,44.34
4642894980163,shopping,4.17
180042946491150,misc,404.67
30561214688470,personal_care,50.66
6593250708747804,personal_care,36.24
2248735346244816,home,4.01
213112402583773,entertainment,63.96
213112402583773,misc,7.81
571465035400,home,80.9
3518758680062249,shopping,3.25
213193596103206,kids_pets,49.2
2348245054386329,home,36.71
4642894980163,home,93.79
2703186189652095,food_dining,24.11
571365235126,food_dining,56.15
341283058448499,home,77.89
2712209726293386,shopping,9.35
5104807169438134,food_dining,61.59
2266735643685262,food_dining,8.88
571465035400,health_fitness,77.96
213193596103206,kids_pets,45.39
30273037698427,misc,111.9
4956828990005111019,travel,2.72
30273037698427,entertainment,136.96
4469777115158234880,home,23.57
4683520018489354,kids_pets,9.68
2703186189652095,shopping,2.23
3577578023716568,personal_care,122.97
639046421587,health_fitness,73.27
4716561796955522,entertainment,91.07
2703186189652095,shopping,168.65
2348245054386329,personal_care,8.37
630441765090,home,217.14
30561214688470,shopping,9.88
6011492816282597,travel,8.39
4981132848794,home,31.68
4716561796955522,shopping,3.72
4469777115158234880,misc,5.54
6534628260579800,entertainment,27.92
5559857416065248,home,26.62
4198470814557,misc,6.36
30074693890476,shopping,3.7
6011860238257910,health_fitness,90.33
4225990116481262579,kids_pets,61.07
2720433095629877,shopping,7.39
213141712584544,food_dining,21.84
4642255475285942,misc,5.35
377234009633447,home,80.56
3583793405872580,food_dining,1.55
213141712584544,shopping,21.06
60495593109,kids_pets,36.18
5104807169438134,shopping,541.44
4725837176265195730,food_dining,82.23
180048185037117,travel,9.45
571365235126,shopping,87.16
3583793405872580,personal_care,20.58
676372984911,food_dining,4.99
571365235126,food_dining,15.87
3583793405872580,misc,1.4
4198470814557,shopping,5.02
3514865930894695,travel,7.47
4666314527820883145,home,72.31
4599735407877245080,personal_care,44.23
3518234918950662,home,71.88
375534208663984,entertainment,70.47
2712209726293386,food_dining,57.92
4334230547694630,home,88.3
6011860238257910,entertainment,16.24
571365235126,food_dining,3.0
4981132848794,travel,7.78
213141712584544,food_dining,25.11
4687263141103,health_fitness,64.03
571465035400,personal_care,77.89
3501509250702469,shopping,77.93
4149238353975790,entertainment,72.16
377234009633447,home,8.04
349612764943496,home,81.02
630423337322,health_fitness,46.33
30561214688470,misc,11.43
3502088871723054,travel,8.62
4334230547694630,health_fitness,5.14
2703186189652095,shopping,1.27
3514865930894695,kids_pets,28.19
213193596103206,food_dining,56.14
2266735643685262,misc,77.64
3514865930894695,food_dining,30.69
6593250708747804,health_fitness,81.71
4922710831011201,personal_care,17.85
4642255475285942,kids_pets,9.46
4423489490781412,health_fitness,16.93
180048185037117,home,10.07
375534208663984,home,91.37
4642255475285942,personal_care,8.54
30561214688470,entertainment,37.45
2235613922823698,kids_pets,9.27
4198470814557,kids_pets,13.09
4334230547694630,travel,7.4
180067784565096,home,2.95
6593250708747804,food_dining,91.92
6593250708747804,food_dining,24.29
3583793405872580,shopping,1.26
2720433095629877,shopping,6.63
2356276337669917,personal_care,1.2
4725837176265195730,kids_pets,93.72
4956828990005111019,kids_pets,61.44
2266735643685262,kids_pets,143.23
377234009633447,health_fitness,13.99
2235613922823698,health_fitness,43.93
5104807169438134,shopping,178.4
2235613922823698,home,26.13
2266735643685262,entertainment,55.9
38859492057661,home,21.07
2235613922823698,entertainment,47.43
2720433095629877,health_fitness,37.52
213112402583773,kids_pets,10.56
4981132848794,health_fitness,61.74
4642255475285942,health_fitness,21.22
571465035400,home,71.77
213141712584544,kids_pets,52.31
2248735346244816,travel,7.55
3534093764340240,kids_pets,62.05
4956828990005111019,kids_pets,29.26
4683520018489354,kids_pets,60.84
6534628260579800,personal_care,1.74
5104807169438134,grocery,206.43
6534628260579800,gas_transport,81.41
2305336922781618,shopping,9.88
4433091568498503,misc,224.38
2348245054386329,grocery,79.84
343464013864032,misc,10.37
6011893664860915,grocery,199.2
6011360759745864,gas_transport,68.7
2720433095629877,gas_transport,38.03
4423489490781412,gas_transport,66.11
2720433095629877,grocery,29.21
213193596103206,shopping,135.64
213112402583773,grocery,90.61
2703186189652095,grocery,215.99
3565423334076143,misc,8.23
4509142395811241,gas_transport,49.63
343464013864032,gas_transport,69.58
4334230547694630,grocery,147.95
3568736585751727,shopping,118.77
343464013864032,misc,27.01
4509142395811241,grocery,105.05
30404291151692,misc,96.62
4423489490781412,shopping,2.17
4509142395811241,gas_transport,35.49
6511349151405438,shopping,388.87
4509142395811241,shopping,1.52
2356276337669917,grocery,40.7
3558881852140592,shopping,8.4
571365235126,misc,64.07
213126662687660,gas_transport,86.49
2248735346244816,gas_transport,76.41
341283058448499,shopping,5.29
213193596103206,shopping,90.22
30011465039817,grocery,168.67
4683520018489354,grocery,64.02
376028110684021,shopping,135.36
3511058278399773,gas_transport,40.98
4707867759656333,gas_transport,64.35
377234009633447,misc,3.85
3553629419254918,grocery,113.94
3583793405872580,gas_transport,75.33
630441765090,misc,11.59
4767265376804500,entertainment,26.52
180067784565096,gas_transport,50.65
6011860238257910,misc,8.22
4265776278887457,shopping,20.11
6011492816282597,gas_transport,55.13
341283058448499,grocery,133.29
4110266553600176127,grocery,99.25
5104807169438134,grocery,33.97
4149238353975790,misc,37.31
4981132848794,grocery,150.4
30487648872433,gas_transport,47.24
6011860238257910,misc,1.94
180048185037117,grocery,208.34
5456776410929288,grocery,15.33
5104807169438134,misc,8.61
180048185037117,misc,178.87
6011893664860915,grocery,203.1
180094608895855,grocery,120.06
213193596103206,shopping,91.87
349612764943496,misc,31.02
376028110684021,shopping,135.81
4707867759656333,misc,9.02
6011492816282597,gas_transport,115.3
2712209726293386,grocery,196.61
4428780983793657331,gas_transport,64.54
180067784565096,shopping,5.59
2248735346244816,shopping,6.81
639046421587,grocery,95.35
4334230547694630,gas_transport,43.8
2720830304681674,misc,102.7
3568736585751727,grocery,102.02
376028110684021,gas_transport,72.41
6511349151405438,grocery,126.04
4428780983793657331,grocery,110.09
4922710831011201,misc,2.39
2305336922781618,shopping,7.81
2720433095629877,gas_transport,66.73
4260059589824237,misc,6.52
60495593109,entertainment,5.3
3518234918950662,grocery,37.1
2712209726293386,misc,65.07
375534208663984,misc,33.28
4149238353975790,shopping,127.41
2712209726293386,grocery,196.98
2348245054386329,food_dining,332.21
4149238353975790,misc,33.8
343464013864032,grocery,80.36
3534093764340240,shopping,134.87
6511349151405438,gas_transport,45.45
3518234918950662,gas_transport,74.99
571365235126,gas_transport,50.81
2305336922781618,shopping,20.45
3518758680062249,grocery,37.62
2266735643685262,gas_transport,62.73
3592325941359225,gas_transport,59.87
4922710831011201,gas_transport,45.5
4265776278887457,gas_transport,44.79
213112402583773,grocery,110.48
4423489490781412,shopping,1203.52
3553629419254918,gas_transport,60.29
6011999606625827,gas_transport,93.01
4642255475285942,gas_transport,53.76
2348245054386329,misc,56.15
377234009633447,shopping,1.41
6011860238257910,misc,15.07
4509142395811241,grocery,138.16
2248735346244816,gas_transport,38.39
4198470814557,misc,3.68
3553629419254918,gas_transport,57.2
180067784565096,shopping,4.7
4334230547694630,grocery,115.84
676372984911,gas_transport,66.09
3514865930894695,grocery,109.62
4981132848794,shopping,6.35
4428780983793657331,gas_transport,35.51
630423337322,misc,5.65
6011360759745864,gas_transport,52.99
4260059589824237,gas_transport,68.63
6011860238257910,shopping,13.32
374125201044065,food_dining,27.77
4334230547694630,shopping,4.0
4334230547694630,shopping,791.48
2305336922781618,health_fitness,53.41
676372984911,kids_pets,158.39
376028110684021,home,70.85
676372984911,home,262.59
4428780983793657331,food_dining,146.56
630423337322,food_dining,58.75
4707867759656333,food_dining,17.68
4334230547694630,entertainment,212.72
6534628260579800,kids_pets,88.97
4642894980163,entertainment,11.01
3598215285024754,food_dining,35.2
3518234918950662,home,18.91
4956828990005111019,food_dining,3.92
4642894980163,misc,2.62
3558881852140592,health_fitness,2.1
374930071163758,shopping,3.33
4599735407877245080,personal_care,61.39
3525668150756629,kids_pets,45.21
4642894980163,shopping,2.94
30074693890476,food_dining,4.81
2720433095629877,food_dining,35.14
4683520018489354,home,58.89
2720433095629877,misc,22.09
377234009633447,health_fitness,8.86
3553629419254918,home,30.9
4956828990005111019,misc,5.29
3598215285024754,home,24.98
4956828990005111019,health_fitness,15.75
30074693890476,shopping,24.83
3518234918950662,shopping,62.53
2703186189652095,entertainment,90.54
4642255475285942,personal_care,4.12
4423489490781412,food_dining,87.19
4512828414983801773,entertainment,25.79
3583793405872580,shopping,4.87
375534208663984,health_fitness,75.83
6011860238257910,personal_care,28.72
4683520018489354,entertainment,12.91
4512828414983801773,personal_care,170.5
349612764943496,entertainment,63.29
3598215285024754,shopping,5.35
4149238353975790,home,72.39
180042946491150,shopping,1.17
2712209726293386,entertainment,131.47
2720830304681674,food_dining,257.95
374930071163758,health_fitness,67.49
676372984911,kids_pets,44.07
2266735643685262,health_fitness,5.45
3553629419254918,personal_care,30.72
6534628260579800,home,14.2
4642255475285942,personal_care,62.45
3598215285024754,entertainment,153.59
4789911625179723,home,39.56
2235613922823698,entertainment,36.41
213193596103206,entertainment,86.48
4956828990005111019,shopping,7.29
6011860238257910,travel,9.28
6534628260579800,personal_care,484.6
4716561796955522,shopping,7.03
4683520018489354,shopping,130.88
213193596103206,home,72.5
3598215285024754,food_dining,4.72
341283058448499,home,109.08
4509142395811241,entertainment,14.24
30404291151692,home,3.8
3598215285024754,personal_care,11.69
6511349151405438,home,25.73
4922710831011201,personal_care,79.96
4642894980163,shopping,4.94
3518234918950662,shopping,1.72
4423489490781412,personal_care,130.17
571465035400,personal_care,76.29
180048185037117,entertainment,281.37
3577578023716568,health_fitness,129.6
180042946491150,entertainment,146.53
180042946491150,shopping,8.23
3518234918950662,health_fitness,30.03
639046421587,health_fitness,73.1
3577578023716568,shopping,34.19
3577578023716568,shopping,10.15
30273037698427,personal_care,13.05
4687263141103,misc,1.32
377234009633447,home,2.52
3558881852140592,home,36.76
6534628260579800,shopping,2.17
4716561796955522,personal_care,112.11
4716561796955522,shopping,1.44
376028110684021,entertainment,69.32
6593250708747804,health_fitness,210.77
2703186189652095,home,14.12
4481131401752,home,99.02
630423337322,kids_pets,59.45
4767265376804500,personal_care,128.34
3583793405872580,personal_care,45.85
4716561796955522,shopping,9.52
6534628260579800,entertainment,137.74
30487648872433,entertainment,22.39
6011893664860915,shopping,174.36
30273037698427,misc,128.09
676372984911,misc,3.67
630441765090,home,20.99
6011893664860915,shopping,94.51
2720433095629877,entertainment,31.75
2248735346244816,home,22.95
213141712584544,health_fitness,30.57
6011492816282597,food_dining,4.56
180094608895855,food_dining,86.02
4687263141103,health_fitness,122.15
4423489490781412,food_dining,23.06
2720433095629877,shopping,3.03
213141712584544,shopping,9.49
30273037698427,kids_pets,261.68
4423489490781412,travel,8.16
3568736585751727,travel,517.07
2712209726293386,shopping,164.54
2720433095629877,food_dining,49.54
180067784565096,health_fitness,57.25
213141712584544,shopping,87.39
5104807169438134,shopping,6.54
3598215285024754,kids_pets,20.89
676372984911,food_dining,7.73
213141712584544,health_fitness,26.22
4512828414983801773,kids_pets,68.34
3518234918950662,travel,5.17
4666314527820883145,entertainment,68.04
3558881852140592,entertainment,74.81
4423489490781412,health_fitness,1.65
213112402583773,shopping,404.93
3553629419254918,home,160.51
3502088871723054,kids_pets,42.8
3547560454237873,travel,9.63
3518234918950662,shopping,27.68
2305336922781618,home,4.97
30561214688470,shopping,5.32
6593250708747804,personal_care,19.13
378006354724784,home,88.47
374930071163758,food_dining,8.0
343464013864032,home,18.47
3518234918950662,shopping,5.08
3514865930894695,home,38.61
3547560454237873,home,37.6
3501509250702469,misc,18.57
213193596103206,health_fitness,72.88
2712209726293386,shopping,38.76
2235613922823698,shopping,7.45
2248735346244816,home,18.11
213193596103206,travel,487.56
180042946491150,home,31.02
213193596103206,home,69.99
5559857416065248,kids_pets,23.83
3502088871723054,shopping,5.89
213193596103206,home,74.53
6534628260579800,home,127.92
213141712584544,shopping,55.52
3518234918950662,shopping,1.44
2266735643685262,kids_pets,24.58
4642255475285942,kids_pets,37.27
5559857416065248,personal_care,28.67
4512828414983801773,home,76.16
3553629419254918,health_fitness,119.52
30273037698427,home,2.93
3553629419254918,misc,2.79
676372984911,kids_pets,22.45
4198470814557,home,106.78
3501509250702469,home,34.37
213112402583773,shopping,8.11
3547560454237873,entertainment,15.27
30561214688470,personal_care,39.94
571465035400,home,81.48
2348245054386329,travel,6.63
3514865930894695,personal_care,51.32
5104807169438134,shopping,9.94
3553629419254918,health_fitness,115.57
3514865930894695,kids_pets,33.63
571365235126,kids_pets,41.7
4716561796955522,misc,5.0
4423489490781412,travel,3.18
6011999606625827,travel,1.95
6011999606625827,personal_care,40.03
30561214688470,shopping,7.34
374930071163758,shopping,6.59
30487648872433,entertainment,19.97
6011893664860915,food_dining,87.28
30561214688470,food_dining,4.54
2266735643685262,entertainment,311.7
2235613922823698,food_dining,9.01
4642894980163,entertainment,6.1
4469777115158234880,health_fitness,49.2
376028110684021,home,82.21
30011465039817,entertainment,48.69
213193596103206,food_dining,55.17
3501509250702469,home,19.87
180042946491150,food_dining,1.06
2703186189652095,food_dining,16.93
3502088871723054,misc,1.34
30074693890476,shopping,6.74
6534628260579800,kids_pets,32.41
30074693890476,home,93.73
2720433095629877,personal_care,2.04
343464013864032,personal_care,82.22
2712209726293386,health_fitness,163.97
2712209726293386,health_fitness,39.51
213112402583773,entertainment,40.26
213112402583773,food_dining,9.66
5456776410929288,grocery,314.77
5456776410929288,shopping,1019.98
2720433095629877,home,33.89
4683520018489354,shopping,7.49
213126662687660,personal_care,48.99
3568736585751727,health_fitness,72.77
630423337322,grocery,132.73
377234009633447,gas_transport,42.21
3583793405872580,grocery,79.02
676372984911,gas_transport,63.1
4509142395811241,grocery,181.45
4707867759656333,shopping,2.77
4707867759656333,misc,6.73
4433091568498503,grocery,100.53
30074693890476,grocery,183.41
3598215285024754,grocery,187.86
3553629419254918,grocery,99.5
3514865930894695,shopping,4.47
180067784565096,shopping,2.32
349612764943496,shopping,87.85
378006354724784,misc,27.87
2720433095629877,grocery,96.32
4423489490781412,gas_transport,87.25
571465035400,grocery,46.39
4642894980163,grocery,101.23
6511349151405438,grocery,96.67
4509142395811241,misc,3.52
374930071163758,grocery,46.54
376028110684021,grocery,93.22
4683520018489354,grocery,65.45
2348245054386329,gas_transport,70.04
180067784565096,gas_transport,49.56
4149238353975790,misc,34.7
4642255475285942,misc,4.44
213141712584544,gas_transport,86.29
343464013864032,entertainment,33.72
4956828990005111019,gas_transport,68.21
3553629419254918,gas_transport,59.63
213141712584544,grocery,216.72
5559857416065248,shopping,27.53
3568736585751727,shopping,96.87
3514865930894695,grocery,136.57
213112402583773,grocery,65.77
38859492057661,food_dining,89.73
4423489490781412,shopping,7.21
639046421587,misc,38.49
571365235126,misc,6.25
6011893664860915,misc,2.91
3514865930894695,grocery,143.03
3511058278399773,shopping,8.18
3518234918950662,grocery,219.17
676372984911,gas_transport,58.3
4716561796955522,gas_transport,83.9
571465035400,shopping,85.85
630441765090,shopping,70.28
4334230547694630,shopping,1.28
4956828990005111019,grocery,69.28
6593250708747804,grocery,64.43
3501509250702469,grocery,63.61
3577578023716568,misc,62.0
4509142395811241,misc,100.67
4265776278887457,shopping,8.08
3598215285024754,grocery,156.13
3598215285024754,grocery,195.97
30273037698427,gas_transport,41.71
180048185037117,gas_transport,51.45
180067784565096,shopping,4.45
38859492057661,grocery,89.29
4707867759656333,shopping,55.78
180067784565096,gas_transport,65.68
3558881852140592,shopping,5.15
4265776278887457,grocery,125.36
3525668150756629,gas_transport,64.78
376028110684021,grocery,51.93
3502088871723054,misc,2.72
6511349151405438,gas_transport,48.94
6534628260579800,gas_transport,73.12
2703186189652095,gas_transport,56.26
3583793405872580,gas_transport,77.37
2712209726293386,grocery,71.63
3511058278399773,misc,9.54
4265776278887457,grocery,133.85
376028110684021,shopping,128.74
180048185037117,misc,72.54
180094608895855,gas_transport,70.2
180067784565096,gas_transport,65.58
4707867759656333,grocery,123.39
3525668150756629,grocery,95.79
2266735643685262,misc,8.42
3565423334076143,grocery,60.32
4334230547694630,misc,16.73
630441765090,gas_transport,60.49
4423489490781412,grocery,123.72
4716561796955522,gas_transport,83.01
630441765090,gas_transport,63.15
6011860238257910,shopping,53.47
4981132848794,misc,7.85
30561214688470,grocery,47.83
3553629419254918,gas_transport,44.58
3565423334076143,entertainment,6.17
3577578023716568,misc,202.33
180048185037117,grocery,179.07
378006354724784,grocery,106.46
4922710831011201,entertainment,21.06
3501509250702469,gas_transport,78.61
376028110684021,gas_transport,59.82
3592325941359225,shopping,3.31
4423489490781412,gas_transport,54.14
2248735346244816,shopping,342.05
180048185037117,grocery,199.05
4334230547694630,misc,157.44
3518234918950662,grocery,175.61
213193596103206,grocery,88.94
4956828990005111019,gas_transport,43.41
2712209726293386,gas_transport,77.2
4334230547694630,misc,320.38
213193596103206,shopping,97.59
6011860238257910,grocery,130.09
4469777115158234880,misc,8.65
630412733309,misc,2.61
6011360759745864,misc,93.24
4469777115158234880,grocery,60.34
6011893664860915,gas_transport,67.77
3577578023716568,grocery,46.0
4725837176265195730,grocery,191.26
378006354724784,misc,30.2
4981132848794,shopping,357.42
4707867759656333,shopping,2.26
4767265376804500,shopping,1.66
4265776278887457,gas_transport,34.75
5559857416065248,misc,248.56
3514865930894695,misc,7.95
4599735407877245080,entertainment,9.88
6011492816282597,gas_transport,77.83
4922710831011201,shopping,7.88
374125201044065,grocery,100.35
4666314527820883145,misc,31.67
213126662687660,gas_transport,96.76
213141712584544,grocery,181.98
571465035400,shopping,156.46
3502088871723054,misc,3.81
4225990116481262579,food_dining,50.37
377234009633447,grocery,132.9
6011999606625827,grocery,82.46
4599735407877245080,entertainment,42.19
3565423334076143,misc,6.42
4981132848794,gas_transport,38.98
4981132848794,misc,95.15
6534628260579800,gas_transport,59.8
349612764943496,grocery,99.04
6011860238257910,grocery,111.7
376028110684021,grocery,89.83
213126662687660,grocery,52.01
374125201044065,grocery,110.29
349612764943496,grocery,98.32
4512828414983801773,gas_transport,52.23
571365235126,misc,10.65
2348245054386329,gas_transport,80.37
4922710831011201,shopping,45.87
571465035400,grocery,97.46
213112402583773,gas_transport,69.41
4666314527820883145,misc,29.43
3502088871723054,gas_transport,71.67
4922710831011201,misc,3.73
374930071163758,misc,354.06
